source_id,rule_key,rule_object,constraint_type,subject,operator,value,unit,condition,exception,evidence_text,warnings,source_stream,batch_id,rule_id,applies_to,applies_to_objects,scope_count,scope_mode,merged_rule_ids,merged_rule_count,dedup_status,review_reasons,review_required,merged_rule_id,rule_object_original,approval_type,unit_original
calgary_generic_graph_pack_072__page_0395__local_006,backyard_suite_min_side_setback,building_setback,dimensional,Backyard Suite,>=,1.2,m,Unless otherwise specified in the district; from a side property line; for any portion of the building used as a Backyard Suite,,"Unless otherwise specified in the district, for a Backyard Suite, the minimum building setback from a side property line is 1.2 metres for any portion of the building used as a Backyard Suite.",[],gemini_text_batch,text_batch_0006,pipeline10_rule_0152,"[{'rule_id': 'pipeline10_rule_0152', 'rule_object': 'building_setback', 'condition': 'Unless otherwise specified in the district; from a side property line; for any portion of the building used as a Backyard Suite'}]",['building_setback'],1,single_scope,['pipeline10_rule_0152'],1,kept,[],False,pipeline5_merged_rule_0146,,,
calgary_generic_graph_pack_074__page_0396__local_004,backyard_suite_max_building_height,building_height,dimensional,Backyard Suite,<=,7.5,m,Unless otherwise referenced in subsection (4.1),,"Unless otherwise referenced in subsection (4.1), the maximum building height for a Backyard Suite is 7.5 metres.",[],gemini_text_batch,text_batch_0006,pipeline10_rule_0153,"[{'rule_id': 'pipeline10_rule_0153', 'rule_object': 'building_height', 'condition': 'Unless otherwise referenced in subsection (4.1)'}]",['building_height'],1,single_scope,['pipeline10_rule_0153'],1,kept,[],False,pipeline5_merged_rule_0147,,,
calgary_generic_graph_pack_074__page_0396__local_005,backyard_suite_max_building_height_angled,building_height,dimensional,Backyard Suite,<=,7.5,m,increases at a 45 degree angle to a maximum of 7.5 metres at a proportional distance from the shared property line,,(c) increases at a 45 degree angle to a maximum of 7.5 metres at a proportional distance from the shared property line.,[],gemini_text_batch,text_batch_0006,pipeline10_rule_0154,"[{'rule_id': 'pipeline10_rule_0154', 'rule_object': 'building_height', 'condition': 'increases at a 45 degree angle to a maximum of 7.5 metres at a proportional distance from the shared property line'}]",['building_height'],1,single_scope,['pipeline10_rule_0154'],1,kept,[],False,pipeline5_merged_rule_0148,,,
calgary_generic_graph_pack_074__page_0396__local_005,backyard_suite_max_floor_area,floor_area,dimensional,Backyard Suite,<=,75.0,m2,excluding any area covered by stairways and internal landings not exceeding 2.5 square metres,,"The maximum floor area of a Backyard Suite, excluding any area covered by stairways and internal landings not exceeding 2.5 square metres, is 75.0 square metres.",[],gemini_text_batch,text_batch_0006,pipeline10_rule_0155,"[{'rule_id': 'pipeline10_rule_0155', 'rule_object': 'floor_area', 'condition': 'excluding any area covered by stairways and internal landings not exceeding 2.5 square metres'}]",['floor_area'],1,single_scope,['pipeline10_rule_0155'],1,kept,[],False,pipeline5_merged_rule_0149,,,
calgary_generic_graph_pack_077__page_0397__local_005,backyard_suite_max_per_parcel,number_of_suites,density,Backyard Suite,<=,1,units,located on a parcel,in the R-CG and R-2M Districts where one Backyard Suite may be located on any bare land unit,"There must not be more than one Backyard Suite located on a parcel, except in the R-CG and R-2M Districts where one Backyard Suite may be located on any bare land unit.",[],gemini_text_batch,text_batch_0006,pipeline10_rule_0156,"[{'rule_id': 'pipeline10_rule_0156', 'rule_object': 'number_of_suites', 'condition': 'located on a parcel'}]",['number_of_suites'],1,single_scope,['pipeline10_rule_0156'],1,kept,['exception_requires_atomic_review'],True,pipeline5_merged_rule_0150,,,
calgary_generic_graph_pack_077__page_0397__local_005,secondary_suite_max_per_dwelling_unit,number_of_suites,density,Secondary Suite,<=,1,units,contained within a Dwelling Unit,,There must not be more than one Secondary Suite contained within a Dwelling Unit.,[],gemini_text_batch,text_batch_0006,pipeline10_rule_0157,"[{'rule_id': 'pipeline10_rule_0157', 'rule_object': 'number_of_suites', 'condition': 'contained within a Dwelling Unit'}]",['number_of_suites'],1,single_scope,['pipeline10_rule_0157'],1,kept,[],False,pipeline5_merged_rule_0151,,,
calgary_generic_graph_pack_077__page_0397__local_005,suite_separation_prohibited,separation_from_main_residential_use,prohibition,Secondary Suite or a Backyard Suite,prohibited,,,from the main residential use on a parcel by the registration of a condominium or subdivision plan,,A Secondary Suite or a Backyard Suite must not be separated from the main residential use on a parcel by the registration of a condominium or subdivision plan.,[],gemini_text_batch,text_batch_0006,pipeline10_rule_0158,"[{'rule_id': 'pipeline10_rule_0158', 'rule_object': 'separation_from_main_residential_use', 'condition': 'from the main residential use on a parcel by the registration of a condominium or subdivision plan'}]",['separation_from_main_residential_use'],1,single_scope,['pipeline10_rule_0158'],1,kept,[],False,pipeline5_merged_rule_0152,,,
calgary_generic_graph_pack_075__page_0396__local_002,backyard_suite_separation_min,separation,quantitative,Backyard Suite to main residential building,>=,5.0,m,between the closest façade of the main residential building to the closest façade of a Backyard Suite,,a minimum separation of 5.0 metres is required between the closest façade of the main residential building to the closest façade of a Backyard Suite.,[],gemini_text_batch,text_batch_0025,pipeline10_rule_0159,"[{'rule_id': 'pipeline10_rule_0159', 'rule_object': 'separation', 'condition': 'between the closest façade of the main residential building to the closest façade of a Backyard Suite'}]",['separation'],1,single_scope,['pipeline10_rule_0159'],1,kept,[],False,pipeline5_merged_rule_0153,,,
calgary_generic_graph_pack_075__page_0396__local_002,backyard_suite_separation_reduced_max,separation,quantitative,Backyard Suite to main residential building,<=,1.5,m,may be reduced to 1.5 metres,where amenity space is provided at grade that: (a) is adjacent to the main residential building and the Backyard Suite,may be reduced to 1.5 metres where amenity space is provided at grade that: (a) is adjacent to the main residential building and the Backyard Suite,[],gemini_text_batch,text_batch_0025,pipeline10_rule_0160,"[{'rule_id': 'pipeline10_rule_0160', 'rule_object': 'separation', 'condition': 'may be reduced to 1.5 metres'}]",['separation'],1,single_scope,['pipeline10_rule_0160'],1,kept,['exception_requires_atomic_review'],True,pipeline5_merged_rule_0154,,,
calgary_generic_graph_pack_080__page_0397__local_002,backyard_suite_floor_area_relaxed_max,floor_area,quantitative,Backyard Suite,<=,10.0,%,may be relaxed by the Development Authority to a maximum of 10.0 per cent,,The maximum floor area of a Backyard Suite may be relaxed by the Development Authority to a maximum of 10.0 per cent.,[],gemini_text_batch,text_batch_0025,pipeline10_rule_0161,"[{'rule_id': 'pipeline10_rule_0161', 'rule_object': 'floor_area', 'condition': 'may be relaxed by the Development Authority to a maximum of 10.0 per cent'}]",['floor_area'],1,single_scope,['pipeline10_rule_0161'],1,kept,['rule_object_unit_conflict'],True,pipeline5_merged_rule_0155,,,
calgary_generic_graph_pack_080__page_0397__local_002,backyard_suite_amenity_space_required,private_amenity_space,qualitative,Backyard Suite,required,,,must have a private amenity space that: (a) is located outdoors,Except in the R-CG District,"Except in the R-CG District, a Backyard Suite must have a private amenity space that: (a) is located outdoors",[],gemini_text_batch,text_batch_0025,pipeline10_rule_0162,"[{'rule_id': 'pipeline10_rule_0162', 'rule_object': 'amenity_space', 'condition': 'must have a private amenity space that: (a) is located outdoors'}]",['amenity_space'],1,single_scope,['pipeline10_rule_0162'],1,kept,['exception_requires_atomic_review'],True,pipeline5_merged_rule_0156,amenity_space,,
calgary_generic_graph_pack_080__page_0397__local_002,backyard_suite_amenity_space_area_min,amenity_space_area,quantitative,Backyard Suite,>=,7.5,m2,has a minimum area of 7.5 square metres,Except in the R-CG District,has a minimum area of 7.5 square metres,[],gemini_text_batch,text_batch_0025,pipeline10_rule_0163,"[{'rule_id': 'pipeline10_rule_0163', 'rule_object': 'amenity_space_area', 'condition': 'has a minimum area of 7.5 square metres'}]",['amenity_space_area'],1,single_scope,['pipeline10_rule_0163'],1,kept,['exception_requires_atomic_review'],True,pipeline5_merged_rule_0157,,,
calgary_generic_graph_pack_080__page_0397__local_002,backyard_suite_amenity_space_dimension_min,amenity_space_dimension,quantitative,Backyard Suite,>=,1.5,m,with no dimension less than 1.5 metres,Except in the R-CG District,no dimension less than 1.5 metres.,[],gemini_text_batch,text_batch_0025,pipeline10_rule_0164,"[{'rule_id': 'pipeline10_rule_0164', 'rule_object': 'amenity_space_dimension', 'condition': 'with no dimension less than 1.5 metres'}]",['amenity_space_dimension'],1,single_scope,['pipeline10_rule_0164'],1,kept,['exception_requires_atomic_review'],True,pipeline5_merged_rule_0158,,,
calgary_generic_graph_pack_080__page_0397__local_002,backyard_suite_balcony_permitted,balcony_projection,qualitative,Backyard Suite,permitted,,,where the balcony: (a) projects from a façade that faces a property line shared with a lane or a street; or (b) includes a privacy wall that screens the balcony from a,,A Backyard Suite may include a balcony where the balcony: (a) projects from a façade that faces a property line shared with a lane or a street; or (b) includes a privacy wall that screens the balcony from a,[],gemini_text_batch,text_batch_0025,pipeline10_rule_0165,"[{'rule_id': 'pipeline10_rule_0165', 'rule_object': 'balcony', 'condition': 'where the balcony: (a) projects from a façade that faces a property line shared with a lane or a street; or (b) includes a privacy wall that screens the balcony from a'}]",['balcony'],1,single_scope,['pipeline10_rule_0165'],1,kept,['incomplete_or_continuation_evidence'],True,pipeline5_merged_rule_0159,balcony,,
calgary_generic_graph_pack_110__page_0420__local_002,secondary_suite_permitted_use_rc1n,permitted_use,qualitative,Secondary Suite,permitted,,,in the R-C1N District,,Secondary Suite;,[],gemini_text_batch,text_batch_0025,pipeline10_rule_0166,"[{'rule_id': 'pipeline10_rule_0166', 'rule_object': 'permitted_use', 'condition': 'in the R-C1N District'}]",['permitted_use'],1,single_scope,['pipeline10_rule_0166'],1,kept,[],False,pipeline5_merged_rule_0160,,permitted,
calgary_generic_graph_pack_139__page_0451__local_006,secondary_suite_parking_semi_detached,parking_stalls,quantitative,Secondary Suite contained in a Semi-detached Dwelling,>=,0.0,units,"is reduced to 0.0 stalls, where 2.0 motor vehicle parking stalls are provided for each Dwelling Unit",,"Secondary Suite contained in a Semi-detached Dwelling is reduced to 0.0 stalls, where 2.0 motor vehicle parking stalls are provided for each Dwelling Unit.",[],gemini_text_batch,text_batch_0025,pipeline10_rule_0167,"[{'rule_id': 'pipeline10_rule_0167', 'rule_object': 'motor_vehicle_parking_stalls', 'condition': 'is reduced to 0.0 stalls, where 2.0 motor vehicle parking stalls are provided for each Dwelling Unit'}, {'rule_id': 'pipeline10_rule_0168', 'rule_object': 'motor_vehicle_parking_stalls', 'condition': 'is reduced to 0.0 stalls, where 2.0 motor vehicle parking stalls are provided for each Dwelling Unit'}]",['motor_vehicle_parking_stalls'],1,single_scope,"['pipeline10_rule_0167', 'pipeline10_rule_0168']",2,auto_folded_same_table_evidence,[],False,pipeline5_merged_rule_0161,motor_vehicle_parking_stalls,,stalls
calgary_generic_graph_pack_180__page_0524__local_002,secondary_suite_permitted_use_mc2,permitted_use,qualitative,Secondary Suite,permitted,,,in the M-C2 District,,Secondary Suite;,[],gemini_text_batch,text_batch_0025,pipeline10_rule_0169,"[{'rule_id': 'pipeline10_rule_0169', 'rule_object': 'permitted_use', 'condition': 'in the M-C2 District'}]",['permitted_use'],1,single_scope,['pipeline10_rule_0169'],1,kept,[],False,pipeline5_merged_rule_0162,,permitted,
